group,variable,value
2140635,Frankfurt am Main,0
2140635,Fratta Polesine,0
2140635,Gemeente Amsterdam,0
2140635,Gemeente Den Haag,0
2140635,Geneva,0
2140635,Genoa,0
2140635,Glasgow,0
2140635,Hamburg,0
2140635,Hanover,0
2140635,Iecava,0
2140635,Italy,0
2140635,Ithaca,0
2140635,Jenkintown,0
2140635,Kew,0
2140635,Koper,0
2140635,Latrobe,0
2140635,Leipzig,0
2140635,Livorno,0
2140635,Liège,0
2140635,London,0
2140635,Los Angeles,0
2140635,Lucca,0
2140635,Ludwigsburg,0
2140635,Lviv,0
2140635,Maldon,0
2140635,Manchester,0
2140635,Marseille,0
2140635,Merthyr Mawr,0
2140635,Middletown,0
2140635,Milan,0
2140635,Minsk,0
2140635,Modena,0
2140635,Moscow,0
2140635,Munich,0
2140635,Mönchengladbach,0
2140635,Nancy,0
2140635,Naples,0
2140635,Narford,0
2140635,New Haven,0
2140635,New Rochelle,0
2140635,New York,0
2140635,Newport,0
2140635,NoInfo,2
2140635,Novara,0
2140635,Oakland,0
2140635,Oswestry,0
2140635,Oxford,0
2140635,Palermo,0
2140635,Paris,1
2140635,Parma,0
2140635,Pavia,0
2140635,Pisa,0
2140635,Poppi,0
2140635,Prato,0
2140635,Princeton,0
2140635,Providence,0
2140635,Queensferry,0
2140635,Ravenna,0
2140635,Rhodes,1
2140635,Riga,0
2140635,Rio de Janeiro,0
2140635,Rome,0
2140635,San Casciano in Val di Pesa,0
2140635,San Gimignano,0
2140635,San Marino,0
2140635,Santiago de Compostela,0
2140635,Sassari,0
2140635,Savona,0
2140635,Schweinfurt,0
2140635,Siena,0
2140635,Skirling,0
2140635,Sonning,0
2140635,South Hadley,0
2140635,St Petersburg,0
2140635,Stanford,0
2140635,Stowe,0
2140635,Stuttgart,0
2140635,Sudbury,0
2140635,Thenford,0
2140635,Tokyo,0
2140635,Tours,0
2140635,Treia,0
2140635,Treviso,0
2140635,Trieste,0
2140635,Trivignano,0
2140635,Turin,0
2140635,University of Notre Dame,0
2140635,Uppsala,0
2140635,Urbana,0
2140635,Vatican City,0
2140635,Venice,0
2140635,Verona,0
2140635,Vienna,0
2140635,Washington,0
2140635,Wellesley,0
2140635,Williamstown,0
2140635,Woodstock,0
2140635,Worcester,0
2140635,Wroclaw,0
2140635,Zurich,0
2140643,Althorp,0
2140643,Amsterdam,0
2140643,Arezzo,0
2140643,Athens,0
2140643,Augsburg,0
2140643,Baltimore,0
2140643,Barcelona,0
2140643,Barga,0
2140643,Berlin,0
2140643,Besançon,0
2140643,Bibbiena,0
2140643,Blenheim Palace,0
2140643,Bloomington,0
2140643,Bologna,0
2140643,Boston,0
2140643,Brunswick,0
2140643,Brussels,0
2140643,Camaldoli,0
2140643,Cambridge,0
2140643,Cambrils,0
2140643,Capaccio,1
2140643,Carpentras,0
2140643,Castiglione,0
2140643,Charlottesville,0
2140643,Chatsworth House,0
2140643,Chicago,0
2140643,Chiusa di Pesio,0
2140643,Cincinnati,0
2140643,Claremont,0
2140643,Cologne,0
2140643,Cologny,0
2140643,Copenhagen,0
2140643,Crowan,0
2140643,Dresden,0
2140643,Dunecht,0
2140643,East of England,0
2140643,Edensor,0
2140643,Edinburgh,0
2140643,England,0
2140643,Europe,0
2140643,Euston,0
2140643,Figline Valdarno,0
2140643,Florence,1
2140643,Fosbury,0
2140643,Frankfurt am Main,0
2140643,Fratta Polesine,0
2140643,Gemeente Amsterdam,0
2140643,Gemeente Den Haag,0
2140643,Geneva,0
2140643,Genoa,0
2140643,Glasgow,0
2140643,Hamburg,0
2140643,Hanover,0
2140643,Iecava,0
2140643,Italy,0
2140643,Ithaca,0
2140643,Jenkintown,0
2140643,Kew,0
2140643,Koper,0
2140643,Latrobe,0
2140643,Leipzig,0
2140643,Livorno,0
2140643,Liège,0
2140643,London,0
2140643,Los Angeles,0
2140643,Lucca,0
2140643,Ludwigsburg,0
2140643,Lviv,0
2140643,Maldon,0
2140643,Manchester,0
2140643,Marseille,0
2140643,Merthyr Mawr,0
2140643,Middletown,0
2140643,Milan,0
2140643,Minsk,0
2140643,Modena,0
2140643,Moscow,0
2140643,Munich,0
2140643,Mönchengladbach,0
2140643,Nancy,0
2140643,Naples,0
2140643,Narford,0
2140643,New Haven,0
2140643,New Rochelle,0
2140643,New York,0
2140643,Newport,0
2140643,NoInfo,2
2140643,Novara,0
2140643,Oakland,0
2140643,Oswestry,0
2140643,Oxford,0
2140643,Palermo,0
2140643,Paris,1
2140643,Parma,0
2140643,Pavia,0
2140643,Pisa,0
2140643,Poppi,0
2140643,Prato,0
2140643,Princeton,0
2140643,Providence,0
2140643,Queensferry,0
2140643,Ravenna,0
2140643,Rhodes,0
2140643,Riga,0
2140643,Rio de Janeiro,0
2140643,Rome,0
2140643,San Casciano in Val di Pesa,0
2140643,San Gimignano,0
2140643,San Marino,0
2140643,Santiago de Compostela,0
2140643,Sassari,0
2140643,Savona,0
2140643,Schweinfurt,0
2140643,Siena,0
2140643,Skirling,0
2140643,Sonning,0
2140643,South Hadley,0
2140643,St Petersburg,0
2140643,Stanford,0
2140643,Stowe,0
2140643,Stuttgart,0
2140643,Sudbury,0
2140643,Thenford,0
2140643,Tokyo,0
2140643,Tours,0
2140643,Treia,0
2140643,Treviso,0
2140643,Trieste,0
2140643,Trivignano,0
2140643,Turin,0
2140643,University of Notre Dame,0
2140643,Uppsala,0
2140643,Urbana,0
2140643,Vatican City,1
2140643,Venice,0
2140643,Verona,0
2140643,Vienna,0
2140643,Washington,0
2140643,Wellesley,0
2140643,Williamstown,0
2140643,Woodstock,0
2140643,Worcester,0
2140643,Wroclaw,0
2140643,Zurich,0
2140648,Althorp,0
2140648,Amsterdam,0
2140648,Arezzo,0
2140648,Athens,0
2140648,Augsburg,0
2140648,Baltimore,0
2140648,Barcelona,0
2140648,Barga,0
2140648,Berlin,0
2140648,Besançon,0
2140648,Bibbiena,0
2140648,Blenheim Palace,0
2140648,Bloomington,0
2140648,Bologna,0
2140648,Boston,0
2140648,Brunswick,0
2140648,Brussels,0
2140648,Camaldoli,0
2140648,Cambridge,0
2140648,Cambrils,0
2140648,Capaccio,0
2140648,Carpentras,0
2140648,Castiglione,0
2140648,Charlottesville,0
2140648,Chatsworth House,0
2140648,Chicago,0
2140648,Chiusa di Pesio,0
2140648,Cincinnati,0
2140648,Claremont,0
2140648,Cologne,0
2140648,Cologny,0
2140648,Copenhagen,0
2140648,Crowan,0
2140648,Dresden,0
2140648,Dunecht,0
2140648,East of England,0
2140648,Edensor,0
2140648,Edinburgh,0
2140648,England,0
2140648,Europe,0
2140648,Euston,0
2140648,Figline Valdarno,0
2140648,Florence,2
2140648,Fosbury,0
2140648,Frankfurt am Main,0
2140648,Fratta Polesine,0
2140648,Gemeente Amsterdam,0
2140648,Gemeente Den Haag,0
2140648,Geneva,0
2140648,Genoa,0
2140648,Glasgow,0
2140648,Hamburg,0
2140648,Hanover,0
2140648,Iecava,0
2140648,Italy,0
2140648,Ithaca,0
2140648,Jenkintown,0
2140648,Kew,0
2140648,Koper,0
2140648,Latrobe,0
2140648,Leipzig,0
2140648,Livorno,0
2140648,Liège,0
2140648,London,0
2140648,Los Angeles,0
2140648,Lucca,0
2140648,Ludwigsburg,0
2140648,Lviv,0
2140648,Maldon,0
2140648,Manchester,0
2140648,Marseille,0
2140648,Merthyr Mawr,0
2140648,Middletown,0
2140648,Milan,0
2140648,Minsk,0
2140648,Modena,0
2140648,Moscow,0
2140648,Munich,0
2140648,Mönchengladbach,0
2140648,Nancy,0
2140648,Naples,0
2140648,Narford,0
2140648,New Haven,0
2140648,New Rochelle,0
2140648,New York,0
2140648,Newport,0
2140648,NoInfo,1
2140648,Novara,0
2140648,Oakland,0
2140648,Oswestry,0
2140648,Oxford,0
2140648,Palermo,0
2140648,Paris,1
2140648,Parma,0
2140648,Pavia,0
2140648,Pisa,0
2140648,Poppi,0
2140648,Prato,0
2140648,Princeton,0
2140648,Providence,0
2140648,Queensferry,0
2140648,Ravenna,0
2140648,Rhodes,0
2140648,Riga,0
2140648,Rio de Janeiro,0
2140648,Rome,1
2140648,San Casciano in Val di Pesa,0
2140648,San Gimignano,0
2140648,San Marino,0
2140648,Santiago de Compostela,0
2140648,Sassari,0
2140648,Savona,0
2140648,Schweinfurt,0
2140648,Siena,0
2140648,Skirling,0
2140648,Sonning,0
2140648,South Hadley,0
2140648,St Petersburg,0
2140648,Stanford,0
2140648,Stowe,0
2140648,Stuttgart,0
2140648,Sudbury,0
2140648,Thenford,0
2140648,Tokyo,0
2140648,Tours,0
2140648,Treia,0
2140648,Treviso,0
2140648,Trieste,0
2140648,Trivignano,0
2140648,Turin,0
2140648,University of Notre Dame,0
2140648,Uppsala,0
2140648,Urbana,0
2140648,Vatican City,0
2140648,Venice,0
2140648,Verona,0
2140648,Vienna,0
2140648,Washington,0
2140648,Wellesley,0
2140648,Williamstown,0
2140648,Woodstock,0
2140648,Worcester,0
2140648,Wroclaw,0
2140648,Zurich,0
2140668,Althorp,0
2140668,Amsterdam,0
2140668,Arezzo,0
2140668,Athens,0
2140668,Augsburg,0
2140668,Baltimore,0
2140668,Barcelona,0
2140668,Barga,0
2140668,Berlin,0
2140668,Besançon,0
2140668,Bibbiena,0
2140668,Blenheim Palace,0
2140668,Bloomington,0
2140668,Bologna,0
2140668,Boston,0
2140668,Brunswick,0
2140668,Brussels,0
2140668,Camaldoli,0
2140668,Cambridge,0
2140668,Cambrils,0
2140668,Capaccio,0
